TICKER,MARKET CAP,COMNAM,SECTOR,NUM PATENTS,PATENT MCAP RATIO,PATENT FACTOR
CEM,492417184.0,CHEMTURA CORP,Financial Services,203,4.122520630799107e-07,1.245865887783242
CGA,28099888.0,CORUS GROUP PLC,Basic Materials,82,2.9181610972969004e-06,14.100249970679913
CHD,22543953920.0,CHURCH & DWIGHT INC,Consumer Defensive,63,2.7945408433482106e-09,0.10343266881932926
CHT,29449887744.0,CHART HOUSE ENTERPRISES INC,Communication Services,1,3.395598681708849e-11,3.6179828519521354e-06
CIEN,6298656768.0,CIENA CORP,Technology,491,7.795312843438304e-08,0.05674164066593932
CIO,251213168.0,COMPUTERIZED THERMAL IMAGING INC,Real Estate,2,7.961366101636838e-09,0.0042486952309338044
CL,63383183360.0,COLGATE PALMOLIVE CO,Consumer Defensive,592,9.34001684070669e-09,0.3456964570588664
CLS,3509328640.0,CELESTICA INC,Technology,14,3.989367037451357e-09,0.002903837671045477
CLX,17605212160.0,CLOROX CO,Consumer Defensive,169,9.599429899741692e-09,0.355297957457919
CM,42362294272.0,CANADIAN IMPERIAL BANK COMMERCE,Financial Services,1,2.360589805592671e-11,7.133932312830431e-05
CMI,34235668480.0,C M I CORP OKLA,Industrials,4,1.1683721035962082e-10,0.0010348793037143924
CNF,149509200.0,C N F INC,Financial Services,1,6.688551607526493e-09,0.020213454419704756
CNI,77976600576.0,CANADIAN NATIONAL RAILWAY CO,Industrials,20,2.564872006764e-10,0.002271821578336663
CNMD,3480534016.0,CONMED CORP,Healthcare,30,8.619366988539726e-09,0.020679035012330423
CNP,18217125888.0,CENTERPOINT ENERGY INC,Utilities,2,1.0978680239111932e-10,0.0012266417215727483
COF,49388236800.0,CAPITAL ONE FINANCIAL CORP,Financial Services,68,1.3768460752176517e-09,0.004160962943463564
COHR,6637858816.0,COHERENT CORP,Technology,9,1.3558589071382864e-09,0.0009869220190093161
COP,136005951488.0,CONOCOPHILLIPS,Energy,686,5.0438969213823465e-09,0.20306994436993508
CP,70722936832.0,CANADIAN PACIFIC RAILWAY LTD,Industrials,1,1.413968430603309e-11,0.00012524149287996005
CPB,13080628224.0,CAMPBELL SOUP CO,Consumer Defensive,12,9.173871311457892e-10,0.033954701195645975
CPS,294077248.0,CHOICEPOINT INC,Consumer Cyclical,3,1.020140123182872e-08,0.04760813917258282
CR,6265501184.0,CRANE CO,Industrials,70,1.1172290602826258e-08,0.09895796283016639
CRC,3566171136.0,CHROMCRAFT REVINGTON INC,Energy,2,5.608255811983556e-10,0.02257913302954145
CRM,253228810240.0,SALESFORCE COM INC,Technology,23,9.082694807988685e-11,6.61124210694246e-05
CRS,3280847872.0,CARPENTER TECHNOLOGY CORP,Industrials,1,3.0479925891547097e-10,0.0026997430345026352
CSL,15306548224.0,CARLISLE COMPANIES,Industrials,1,6.533151598686656e-11,0.0005786703873448557
CTS,1332627712.0,C T S CORP,Technology,203,1.5233061579917076e-07,0.1108805924495186
CTV,205223440.0,COMMSCOPE INC,Communication Services,60,2.923642640431327e-07,0.03115117518243745
CUBE,10236907520.0,C CUBE MICROSYSTEMS INC,Real Estate,10,9.768575109683125e-10,0.0005213137789630889
CVX,281935478784.0,CHEVRON CORP NEW,Energy,725,2.5715103438806515e-09,0.10353035968376643
CW,8401209344.0,CURTISS WRIGHT CORP,Industrials,200,2.380609645715311e-08,0.21086121835591753
CX,11355817984.0,CEMEX S A B DE C V,Basic Materials,2,1.7612117443392794e-10,0.0008509991401600274
D,40567918592.0,DOMINION ENERGY INC,Utilities,2,4.930003977069704e-11,0.000550826550558362
DAL,27244222464.0,DELTA AIR LINES INC,Industrials,7,2.5693520926316277e-10,0.0022757897902864355
DB,26402201600.0,DEUTSCHE BANK A G,Financial Services,1,3.787562928085512e-11,0.00011446384075510289
DBD,1071777984.0,DIEBOLD INC,Technology,481,4.4878697564289586e-07,0.32666949767023035
DCI,7877317632.0,DONALDSON INC,Industrials,247,3.135585126041037e-08,0.2777327652711585
DD,31491975168.0,DU PONT E I DE NEMOURS & CO,Basic Materials,3867,1.227931871332536e-07,0.5933238692268106
DDD,855311936.0,3 D SYSTEMS CORP DEL,Technology,121,1.4146885470332077e-07,0.10297437806815761
DE,108198051840.0,DEERE & CO,Industrials,1522,1.4066796713222595e-08,0.12459589494874472
DECK,18083934208.0,DECKERS OUTDOOR CORP,Consumer Cyclical,5,2.7648850866688576e-10,0.0012903230743599844
DELL,50964869120.0,DELL INC,Technology,1506,2.9549766849278628e-08,0.021509107921632884
DEO,81042956288.0,DIAGEO PLC,Consumer Defensive,1,1.2339135266072095e-11,0.0004567010335634995
DFS,26513649664.0,DISCOVER FINANCIAL SERVICES,Financial Services,3,1.131492660579797e-10,0.0003419481027121551
DGX,15182097408.0,QUEST DIAGNOSTICS INC,Healthcare,7,4.6106936425736837e-10,0.0011061681837271856
DHR,167906377728.0,DANAHER CORP,Healthcare,21,1.2506969826970455e-10,0.00030005923554938353
DIS,171061706752.0,DISNEY WALT CO,Communication Services,2,1.1691687391495155e-11,1.2457398078481598e-06
DKS,11826764800.0,DICKS SPORTING GOODS INC,Consumer Cyclical,3,2.5366193128318574e-10,0.0011837954662186358
DLB,8335696896.0,DOLBY LABORATORIES INC,Industrials,81,9.71724392220511e-09,0.08606996515307054
DLX,850256000.0,DELUXE CORP,Communication Services,3,3.5283491089742382e-09,0.0003759427355397928
DNA,3410688256.0,GENENTECH INC,Healthcare,1101,3.228087463177403e-07,0.7744621358234995
DNB,5048039936.0,DUN & BRADSTREET CORP DEL,Financial Services,9,1.7828702058826185e-09,0.005388007412891177
DNP,3081981952.0,D N P SELECT INCOME FD INC,Financial Services,1,3.244665334107706e-10,0.0009805694668540755
DOC,3257722112.0,DIGITAL ANGEL CORP,Real Estate,12,3.683555437646856e-09,0.001965781276858103
DOV,21291257856.0,DOVER CORP,Industrials,2,9.393526740067113e-11,0.000832026576316036
DOW,38043774976.0,DOW CHEMICAL CO,Basic Materials,2060,5.414814910716814e-08,0.2616382072147947
DPZ,13954143232.0,DOMINOS PIZZA INC,Consumer Cyclical,1,7.16633033912662e-11,0.00033443998955492803
DRQ,763650432.0,DRIL QUIP INC,Energy,46,6.023698550071664e-08,2.4251727355464445
DT,16079799296.0,DEUTSCHE TELEKOM AG,Technology,187,1.1629498388485359e-08,0.008465046008256195
DTC,313527488.0,DOMTAR INC,Consumer Cyclical,3,9.568539011163194e-09,0.044654682878313215
DTE,22667866112.0,D T E ENERGY CO,Utilities,11,4.852684388398067e-10,0.005421876767325636
DUK,74473897984.0,DUKE ENERGY CORP,Utilities,2,2.6855046588667627e-11,0.0003000499136780057
DXC,4786879488.0,D X C TECHNOLOGY CO,Technology,62,1.2952070373909526e-08,0.009427738665484763
E,52171190272.0,E N I SPA,Energy,610,1.1692276845126605e-08,0.470737218762793
EC,26314625024.0,ENGELHARD CORP,Energy,239,9.082401888000394e-09,0.36566227956065395
ECC,680311168.0,E C C INTERNATIONAL CORP,Financial Services,4,5.879662407658726e-09,0.01776891247227929
ECL,56109850624.0,ECOLAB INC,Basic Materials,488,8.697225078536684e-09,0.042024084198856865
ECO,,ECHO BAY MINES LTD,Industrials,1,,
EDI,50296384.0,EDITEK INC,Financial Services,4,7.952858002674705e-08,0.24034311488686919
EFX,30138877952.0,EQUIFAX INC,Industrials,13,4.313365620546377e-10,0.0038205403880469026
EHC,6566788096.0,ENCOMPASS HEALTH CORP,Healthcare,2,3.045628960097329e-10,0.0007306878565927058
EIX,26869008384.0,EDISON INTERNATIONAL,Utilities,15,5.582639964090459e-10,0.006237451995438274
EL,51401142272.0,LAUDER ESTEE COS INC,Consumer Defensive,5,9.727410285050561e-11,0.003600348189142584
ELF,7969108480.0,ELF AQUITAINE,Consumer Defensive,18,2.2587219191675504e-09,0.08360072345205169
ELV,110068891648.0,ELEVANCE HEALTH INC,Healthcare,1,9.085219129833678e-12,2.1796677729387865e-05
EMN,10484845568.0,EASTMAN CHEMICAL CO,Basic Materials,750,7.15318118074164e-08,0.34563425174658385
EMR,54666268672.0,EMERSON ELECTRIC CO,Industrials,1059,1.9372092255903658e-08,0.17158726473846986
ENZ,67151440.0,ENZO BIOCHEM INC,Healthcare,1,1.4891713416718986e-08,0.035727248131720894
EOG,70042148864.0,EOG RESOURCES INC,Energy,1,1.427711765299617e-11,0.0005748042699418155
EP,209464544.0,EL PASO CORP,Energy,8,3.819262127723153e-08,1.5376550312181705
EPAC,1608404864.0,ACTUANT CORP,Industrials,107,6.652553868426998e-08,0.5892463791363808
EPC,1788261504.0,E P C O S AG,Consumer Defensive,130,7.269630292281905e-08,2.690664780406884
EQNR,91013554176.0,EQUINOR A S A,Energy,64,7.031919649708242e-10,0.02831087855952361
EQS,20141970.0,EQUUS II INC,Financial Services,2,9.929515335391722e-08,0.3000796247364605
ES,21595334656.0,ENERGYSOLUTIONS INC,Utilities,1,4.6306297907829004e-11,0.0005173776423778473
ESE,2933656832.0,E S C O ELECTRONICS CORP,Technology,45,1.5339217426232355e-08,0.011165329484224945
ETN,94797815808.0,EATON CORP,Industrials,1506,1.5886441972990147e-08,0.14071330492146902
ETR,21333395456.0,ENTERGY CORP NEW,Utilities,1,4.687486350039749e-11,0.0005237301935233906
EVTC,2651558656.0,EVOTEC A G,Technology,4,1.5085466772340563e-09,0.0010980625820484304
EW,46639849472.0,EDWARDS LIFESCIENCES CORP,Healthcare,244,5.231577776563884e-09,0.012551267413852466
EXP,7101577216.0,EAGLE MATERIALS INC,Basic Materials,6,8.448827376659196e-10,0.004082385241869252
F,48115458048.0,FORD MOTOR CO DEL,Consumer Cyclical,4013,8.340354976973574e-08,0.38922964744650324
FAF,6641761280.0,FIRST AMERICAN CORP CALIF,Financial Services,4,6.022498899569002e-10,0.0018200578263038824
FC,541634688.0,FRANKLIN COVEY CO,Industrials,3,5.538788534902698e-09,0.04905952140399911
FCX,59510169600.0,FREEPORT MCMORAN COPPER & GOLD,Basic Materials,24,4.0329241474720985e-10,0.0019486668726007683
FDP,1201743616.0,FRESH DEL MONTE PRODUCE INC,Consumer Defensive,1,8.321242457093278e-10,0.030798917012737525
FDX,70721937408.0,F D X CORP,Industrials,15,2.1209826186553558e-10,0.0018786489414017765
FE,21219678208.0,FIRSTENERGY CORP,Utilities,3,1.4137820425895877e-10,0.0015796106643789169
FEI,385350240.0,FREQUENCY ELECTRONICS INC,Financial Services,3,7.785125552276807e-09,0.023527407686523224
FICO,27920930816.0,FAIR ISAAC CORP,Technology,66,2.363818041559664e-09,0.0017206097639396738
FLR,6707663872.0,FLUOR CORP NEW,Industrials,14,2.0871648113496885e-09,0.01848695000555435
FLS,5222117888.0,FLOWSERVE CORP,Industrials,3,5.744795625724487e-10,0.005088421812564868
FLT,20031582208.0,FLEET BOSTON CORP,Technology,2,9.984233792582102e-11,7.26746722756985e-05
FMC,7424408064.0,F M C CORP,Basic Materials,256,3.4480863362200025e-08,0.1666079343810857
FMS,12434046976.0,FRESENIUS MED CARE AG & CO KGAA,Healthcare,98,7.88158514996429e-09,0.018908995925742272
FPL,159678832.0,F P L GROUP INC,Financial Services,3,1.8787712575452708e-08,0.05677829731732738
FSS,4630588928.0,FEDERAL SIGNAL CORP,Industrials,15,3.2393287837101658e-09,0.028692180392442278
FTI,8739682304.0,F M C TECHNOLOGIES INC,Energy,208,2.3799492105657207e-08,0.9581800764881574
FTK,108269224.0,FILTERTEK INC NEW,Energy,25,2.3090587589322707e-07,9.296392076045423
FTS,20033384448.0,FOOTSTAR INC,Utilities,1,4.991667796301056e-11,0.000557716214136615
FUL,4417878016.0,FULLER H B CO,Basic Materials,114,2.5804243482308046e-08,0.1246834123523417
G,6309509120.0,GENPACT LTD,Technology,2,3.1698187005711153e-10,0.0002307293078498812
GB,920040832.0,GREATBATCH INC,Technology,239,2.5977107937748574e-07,0.18908589735237807
GCO,404527680.0,GENESCO INC,Consumer Cyclical,1,2.4720187256407274e-09,0.011536475122686414
GD,68920139776.0,GENERAL DYNAMICS CORP,Industrials,187,2.713285269121274e-09,0.024032778268533242
GDL,98675280.0,GOLDCORP INC NEW,Financial Services,2,2.026850088492275e-08,0.06125338381662607
GE,134122307584.0,GENERAL ELECTRIC CO,Industrials,12450,9.282572171823572e-08,0.8221988351388562
GEF,3027725824.0,GREIF BROTHERS CORP,Consumer Cyclical,2,6.60561793325709e-10,0.0030827253113642895
GETY,2032422656.0,GETTY IMAGES INC,Communication Services,1,4.92023643334155e-10,5.242472009213194e-05
GFF,2952000256.0,GRIFFON CORP,Industrials,2,6.775067163137807e-10,0.006000979282906128
GGG,14363858944.0,GRACO INC,Industrials,50,3.4809587169390682e-09,0.030832404523836825
GHC,3032892672.0,GRAHAM HOLDINGS CO,Consumer Defensive,1,3.297182288157146e-10,0.01220366359860792
GHM,188367520.0,GRAHAM CORP,Industrials,3,1.5926312561741004e-08,0.14106645651588118
GIC,1443752320.0,GLOBAL INDUSTRIAL CO,Industrials,6,4.15583747771917e-09,0.03681010683201449
GIS,37911015424.0,GENERAL MILLS INC,Consumer Defensive,179,4.721582843351698e-09,0.17475712180119707
GLT,72589912.0,GLATFELTER CORP,Basic Materials,1,1.377601890466543e-08,0.06656428609665332
GLW,25987708928.0,CORNING INC,Technology,2288,8.804162022666164e-08,0.06408499670097773
GM,48931516416.0,GENERAL MOTORS CORP,Consumer Cyclical,3532,7.218251668254204e-08,0.3368630663528675
GNT,86982440.0,GENSTAR THERAPEUTICS CORP,Financial Services,1,1.1496573331352857e-08,0.03474376436814744
GNW,2836821504.0,GENWORTH FINANCIAL INC,Financial Services,24,8.460172755374038e-09,0.025567466083561016
GOLD,30739154944.0,BARRICK GOLD CORP,Basic Materials,8,2.602543893797421e-10,0.001257522057168206
GRC,895834816.0,GORMAN RUPP CO,Industrials,12,1.339532666700911e-08,0.1186483851464169
GRMN,24132579328.0,GARMIN LTD,Technology,220,9.116306923095593e-09,0.006635708175151945
GS,124088877056.0,GOLDMAN SACHS GROUP INC,Financial Services,84,6.769341619724038e-10,0.0020457609705474672
GSK,75919925248.0,G S K PLC,Healthcare,227,2.9899924065847256e-09,0.007173398898617122
GTLS,5554585088.0,CHART INDUSTRIES INC,Industrials,6,1.080188691854278e-09,0.00956771321281608
GTY,1519919872.0,GETTY REALTY CORP,Real Estate,1,6.579294201109044e-10,0.0003511133081722655
GVA,2176455680.0,GRANITE CONSTRUCTION INC,Industrials,1,4.59462606654136e-10,0.004069665314615914
GWW,40875749376.0,GRAINGER W W INC,Industrials,14,3.425013660598485e-10,0.0030336874197720667
HAE,4525216256.0,HAEMONETICS CORP MASS,Healthcare,19,4.198694366221246e-09,0.010073239475776555
HAL,32060764160.0,HALLIBURTON CO,Energy,2298,7.167639512682159e-08,2.88572938700184
HBI,1431667712.0,HANESBRANDS INC,Consumer Cyclical,1,6.984861023393674e-10,0.00325971136852603
HCC,2952592640.0,H C C INSURANCE HOLDINGS INC,Basic Materials,4,1.3547415738325488e-09,0.006545969944704446
HE,1564862080.0,HAWAIIAN ELECTRIC INDUSTRIES INC,Utilities,3,1.9171018573087285e-09,0.02141967041085544
HEI,21932384256.0,HEICO CORP NEW,Industrials,5,2.2797339047313836e-10,0.0020192620387981027
HES,44418265088.0,HESS CORP,Energy,1,2.25132611104651e-11,0.0009063957397517587
HLIO,1511844224.0,HELIOS TECHNOLOGIES INC,Industrials,4,2.645775230345425e-09,0.023434811732811946
HMC,48593076224.0,HONDA MOTOR LTD,Consumer Cyclical,8623,1.774532643344181e-07,0.828143067121345
HNI,1909755392.0,H N I CORP,Industrials,1,5.236272688057424e-10,0.004638000356903715
HOG,4939907072.0,HARLEY DAVIDSON INC,Consumer Cyclical,127,2.5708985644659512e-08,0.11997929879849213
HP,3697686016.0,HELMERICH & PAYNE INC,Energy,10,2.70439403365502e-09,0.10888032696318443
HPQ,30418919424.0,H P INC,Technology,15834,5.205313107706005e-07,0.37889179285443986
HRL,16995786752.0,HORMEL FOODS CORP,Consumer Defensive,39,2.2946863578063327e-09,0.08493185370904996
HSY,37159333888.0,HERSHEY CO,Consumer Defensive,13,3.498448072073256e-10,0.012948596606905475
HUM,56810799104.0,HUMANA INC,Healthcare,4,7.040914866691892e-11,0.0001689211345110931
HUN,4397261312.0,HUNT CORP,Basic Materials,3,6.822428296023905e-10,0.0032965261743118043
HWM,21740083200.0,HOWMET AEROSPACE INC,Industrials,866,3.983425417617537e-08,0.35282976287209844
HXL,6102274560.0,HEXCEL CORP NEW,Industrials,61,9.996272602981667e-09,0.08854144667843042
IBM,148135280640.0,INTERNATIONAL BUSINESS MACHS COR,Technology,40710,2.748163693626361e-07,0.20003727871702534
IBP,5137501696.0,I B P INC,Consumer Cyclical,1,1.946471376892369e-10,0.000908383839637773
ICE,70458007552.0,INTERCONTINENTALEXCHANGE GRP INC,Financial Services,3,4.257855287471641e-11,0.000128676533918283
ICL,6524515840.0,INTELLICALL INC,Basic Materials,1,1.5326807758964686e-10,0.0007405753604697951
IDT,826274112.0,I D T CORP,Communication Services,12,1.4523025501735675e-08,0.0015474165868535504
IFF,20325314560.0,INTERNATIONAL FLAVORS & FRAG INC,Basic Materials,190,9.347948807341852e-09,0.045168313366501164
IGR,741835712.0,INTEGRA INC,Financial Services,1,1.3480073604221415e-09,0.004073809538474366
IGT,5497216512.0,INTERNATIONAL GAME TECHNOLOGY,Consumer Cyclical,1021,1.8573035967770883e-07,0.8667708103198627
IMAX,871529344.0,IMAX CORP,Communication Services,18,2.06533493380574e-08,0.0022005976189996565
INFA,8436860416.0,INFORMATICA CORP,Technology,20,2.3705500641057425e-09,0.0017255099650212266
INFY,78427815936.0,INFOSYS LTD,Technology,14,1.785080947737282e-10,0.00012993503112756108
ING,50458570752.0,I N G GROEP N V,Financial Services,1,1.9818238707452164e-11,5.989264766098706e-05
INGR,6940393472.0,INGREDION INC,Consumer Defensive,19,2.737596949892353e-09,0.10132503854900332
INSP,5550549504.0,INFOSPACE COM,Healthcare,17,3.0627598200410537e-09,0.007347977831457649
INST,3885087744.0,I P I INC,Technology,1,2.573944440622652e-10,0.00018735595796753684
INSW,2182808832.0,INSWEB CORP,Energy,5,2.2906266122346346e-09,0.09222183283462057
IP,12951415808.0,INTERNATIONAL PAPER CO,Consumer Cyclical,262,2.0229448570260898e-08,0.09440726631874108
IPI,306943488.0,INCYTE PHARMACEUTICALS INC,Basic Materials,429,1.3976514139306321e-06,6.753305815279011
IR,30295005184.0,INGERSOLL RAND CO,Industrials,178,5.875556017201439e-09,0.0520424212568992
IRM,19831961600.0,IRON MOUNTAIN INC,Real Estate,14,7.05931177276987e-10,0.00037673012244061665
IT,35020296192.0,GARTNER GROUP INC NEW,Technology,1,2.8554869853683276e-11,2.0784928033570885e-05
ITGR,3252009728.0,INTEGER HOLDINGS CORP,Healthcare,239,7.349301508608525e-08,0.17631974994771168
ITT,9504716800.0,I T T CORP,Industrials,991,1.0426402183808359e-07,0.9235129629519883
ITW,77730889728.0,ILLINOIS TOOL WORKS INC,Industrials,2024,2.603855439044229e-08,0.2306350943707837
JBL,17098473472.0,JABIL CIRCUIT INC,Technology,10,5.848475313527684e-10,0.0004257072055333107
JBT,3366624000.0,JOHN BEAN TECHNOLOGIES CORP,Industrials,18,5.346602412387009e-09,0.0473572431654103
JCI,35675979776.0,JOHNSON CONTROLS INC,Industrials,383,1.0735514550819775e-08,0.09508924245257162
JLL,8734385152.0,JONES LANG LASALLE INC,Real Estate,1,1.1449002792955837e-10,6.109921707453991e-05
JNJ,373513584640.0,JOHNSON & JOHNSON,Healthcare,2360,6.318377957456664e-09,0.015158649025746951
JNPR,9346021376.0,JUNIPER NETWORKS INC,Technology,679,7.265123550258827e-08,0.05288242283046255
JPM,477681582080.0,J P MORGAN CHASE & CO,Financial Services,256,5.359218559051043e-10,0.0016196080470802434
JWN,2850567168.0,NORDSTROM INC,Consumer Cyclical,1,3.5080738009819106e-10,0.001637156131294518
K,18417301504.0,KELLOGG CO,Consumer Defensive,37,2.00898052257895e-09,0.07435719451050428
KAI,3257734656.0,KADANT INC,Industrials,16,4.9113883386824245e-09,0.04350235792657408
KAMN,672502272.0,KAMAN CORP,Industrials,2,2.9739676478000063e-09,0.026341758410281753
KEP,9575534592.0,KOREA ELECTRIC POWER CO,Utilities,348,3.634261843623237e-08,0.4060540162766195
KEY,13407242240.0,KEYCORP NEW,Financial Services,6,4.4751932519718534e-10,0.001352446988916278
KEYS,27679338496.0,KEYSTONE AUTOMOTIVE INDS INC,Technology,1,3.612803102734959e-11,2.629738915799039e-05
KMB,40363671552.0,KIMBERLY CLARK CORP,Consumer Defensive,2555,6.329949436607684e-08,2.342866325529533
KMI,38876246016.0,KINDER MORGAN INC KANSAS,Energy,3,7.716794463038723e-11,0.00310682205990448
KMT,2056949120.0,KENNAMETAL INC,Industrials,324,1.5751483439707054e-07,1.3951791697507387
KO,253351821312.0,COCA COLA CO,Consumer Defensive,185,7.302098680087029e-10,0.027026821105916927
KR,31733747712.0,KROGER CO,Consumer Defensive,11,3.4663412906129555e-10,0.0128297616969938
KT,7022246400.0,K T CORP,Communication Services,159,2.264232710489908e-08,0.00241252158669674
KWR,3712802816.0,QUAKER CHEMICAL CORP,Basic Materials,1,2.6933830035104134e-10,0.0013014145672579904
LBRT,3100700928.0,LIBERATE TECHNOLOGIES INC,Energy,12,3.870092691506428e-09,0.1558119683689564
LDOS,14788770816.0,LEIDOS HOLDINGS INC,Technology,1,6.761887194289995e-11,4.9219393898345233e-05
LEA,8003162112.0,LEAR CORP,Consumer Cyclical,982,1.227015005141008e-07,0.5726262481407056
LEG,3512955648.0,LEGGETT & PLATT INC,Consumer Cyclical,21,5.977872226185305e-09,0.027897674685336382
LHX,39494447104.0,L3HARRIS TECHNOLOGIES INC,Industrials,992,2.5117455053561952e-08,0.22247650655900253
LII,15691132928.0,LENNOX INTERNATIONAL INC,Industrials,1,6.373026119838375e-11,0.000564487359219878
LLY,543041552384.0,LILLY ELI & CO,Healthcare,963,1.7733449600170477e-09,0.004254496016458044
LMT,109612621824.0,LOCKHEED MARTIN CORP,Industrials,3334,3.041620521907826e-08,0.2694099010226996
LNN,1475272576.0,LINDSAY CORP,Industrials,207,1.4031305357905602e-07,1.2428153217882512
LOW,129739743232.0,LOWES COMPANIES INC,Consumer Cyclical,6,4.624643035766479e-11,0.00021582392875926345
LPL,3619797760.0,L G DISPLAY CO LTD,Technology,8448,2.3338320425945565e-06,1.6987831251317194
LPX,4848992768.0,LOUISIANA PACIFIC CORP,Industrials,8,1.6498271667457353e-09,0.014613255351746969
LRN,2600657920.0,K12 INC,Consumer Defensive,1,3.8451808379319646e-10,0.014231937855083652
LU,4545810432.0,LUCENT TECHNOLOGIES INC,Financial Services,5238,1.1522697829912499e-06,3.4822715147308467
LUV,17293295616.0,SOUTHWEST AIRLINES CO,Industrials,6,3.4695526712957567e-10,0.003073137608831399
LVWR,2211780608.0,LIVEWIRE MOBILE INC,Consumer Cyclical,31,1.401585667578111e-08,0.0654095295420456
LZB,1544339840.0,LA Z BOY INC,Consumer Cyclical,27,1.748319851672026e-08,0.08159100198597957
MA,392524922880.0,MASTERCARD INC,Financial Services,40,1.0190435732466476e-10,0.00030796489327129096
MANU,3185059072.0,MANUGISTICS GROUP INC,Communication Services,6,1.8837955166189145e-09,0.00020071688425446076
MAS,15409747968.0,MASCO CORP,Industrials,155,1.0058568142832328e-08,0.08909322607051563
MATV,752847744.0,MATIV HOLDINGS INC,Basic Materials,9,1.1954608447362234e-08,0.05776342079453717
MATX,3551132672.0,MATRIX PHARMACEUTICAL INC,Industrials,2,5.63200585483504e-10,0.00498851887992474
MC,3880030976.0,MATSUSHITA ELECTRIC INDL LTD,Financial Services,23766,6.125208831322485e-06,18.510977680696573
MCD,208368992256.0,MCDONALDS CORP,Consumer Cyclical,4,1.9196714236087685e-11,8.958767744145805e-05
MCK,58476756992.0,MCKESSON CORP NEW,Healthcare,38,6.498308380062637e-10,0.0015590326608775898
MCO,71200702464.0,MOODYS CORP,Financial Services,9,1.2640324727906325e-10,0.0003820029248937651
MDT,109842391040.0,MEDTRONIC INC,Healthcare,3000,2.7311859944013106e-08,0.06552487076893754
MEI,793154688.0,METHODE ELECTRONICS INC,Technology,43,5.4213888728852855e-08,0.0394619825417932
MGA,16225213440.0,MAGNA INTERNATIONAL INC,Consumer Cyclical,114,7.026101716416003e-09,0.0327895767213043
MGM,14722227200.0,M G M MIRAGE,Consumer Cyclical,5,3.396225266785721e-10,0.0015849583943243486
MHK,6714014208.0,MOHAWK INDUSTRIES INC,Consumer Cyclical,1,1.4894219300406936e-10,0.0006950869289489073
MKC,17997473792.0,MCCORMICK & CO INC,Consumer Defensive,60,3.3338012152944713e-09,0.12339199043442432
MKL,18438486016.0,MARKEL CORP,Financial Services,3,1.627031632313385e-10,0.0004917048064961674
MLI,5069803008.0,MUELLER INDUSTRIES INC,Industrials,8,1.577970581376877e-09,0.013976789513467097
MLM,30281820160.0,MARTIN MARIETTA MATERIALS INC,Basic Materials,23,7.595316225535632e-10,0.0036699775583197447
MLP,294363008.0,MAUI LAND & PINEAPPLE CO INC,Real Estate,1,3.3971659917267866e-09,0.0018129455125512452
MMM,59086872576.0,3M CO,Industrials,5079,8.595817951723843e-08,0.7613699496380646
MMS,4969499136.0,MAXIMUS INC,Industrials,1,2.01227522660344e-10,0.0017823619538495867
MO,73841139712.0,ALTRIA GROUP INC,Consumer Defensive,273,3.6971260338717995e-09,0.13683951463976982
MOD,2964228096.0,MODINE MANUFACTURING CO,Consumer Cyclical,154,5.195281706148433e-08,0.24245462842436394
MODG,2579547392.0,TOPGOLF CALLAWAY BRANDS CORP,Consumer Cyclical,588,2.2794696535662642e-07,1.0637882584999367
MOS,11968697344.0,MOSAIC CO,Basic Materials,10,8.355128141838323e-10,0.004037110749166997
MOV,670348800.0,MOVADO GROUP INC,Consumer Cyclical,1,1.4917607072616524e-09,0.006961783950024301
MRK,266350854144.0,MERCK & CO INC,Healthcare,2973,1.116196908605623e-08,0.026779083643149463
MRO,14233206784.0,MARATHON OIL CORP,Energy,79,5.550400636967237e-09,0.22346205050338086
MS,150311174144.0,MILESTONE SCIENTIFIC INC,Financial Services,9,5.987578801944482e-11,0.0001809504632681655
MSA,6497747968.0,M S A SAFETY INC,Industrials,53,8.156672167189849e-09,0.0722472848078653
MSC,1286487808.0,MATERIAL SCIENCES CORP,Consumer Cyclical,19,1.4768892392021799e-08,0.06892381433155638
MSI,51533062144.0,MOTOROLA SOLUTIONS INC,Technology,6416,1.245025956748238e-07,0.09062473421710204
MTD,25816948736.0,METTLER TOLEDO INTERNATIONAL INC,Healthcare,165,6.391150313201753e-09,0.015333239815811155
MTRN,2542937344.0,MATERION CORP,Basic Materials,19,7.471674457426191e-09,0.03610235145922607
MTW,566271872.0,MANITOWOC CO INC,Industrials,20,3.5318724077469274e-08,0.312833698004862
MTX,2136832640.0,MINERALS TECHNOLOGIES INC,Basic Materials,27,1.2635523950064708e-08,0.06105353346374846
MUR,6537296896.0,MURPHY OIL CORP,Energy,15,2.2945263521958295e-09,0.09237883841766885
MX,274054432.0,METSO CORP,Technology,647,2.3608448704088097e-06,1.7184456094988148
NBR,807468480.0,NABORS INDUSTRIES INC,Energy,3,3.7153153024623327e-09,0.1495805492355348
NE,6193066496.0,NOBLE CORP,Energy,10,1.6147089663026928e-09,0.06500903271251987
NEE,126180163584.0,NEXTERA ENERGY INC,Utilities,3,2.377552790223525e-11,0.00026564262590872076
NEM,47102263296.0,NEWMONT CORP,Basic Materials,4,8.492160928368142e-11,0.00041033235619564976
NEP,2817924096.0,NEPHROS INC,Utilities,8,2.838969300612418e-09,0.031719643113288176
NET,28557410304.0,NETWORKS ASSOCIATES INC,Technology,269,9.419621637131484e-09,0.006856489237543862
