DATE,COMNAM,TICKER,PERMNO
2021-06-18,FEMASYS INC,FEMY,21540
2017-09-13,FENNEC PHARMACEUTICALS INC,FENC,90430
2022-01-11,FINTECH ECO DEVELOPMENT CORP,FEXD,22646
1999-07-01,FIRST FINANCIAL BANCORP OHIO,FFBC,35685
1995-11-21,FLUSHING FINANCIAL CORP,FFIC,82573
2021-07-22,FARADAY FUTURE INTEL ELCTRC INC,FFIE,19649
1993-11-01,FIRST FINANCIAL BANKSHARES INC,FFIN,79824
1999-06-04,F 5 NETWORKS INC,FFIV,86964
2021-11-16,F 5 INC,FFIV,86964
2007-10-10,FIRST FINANCIAL NORTHWEST INC,FFNW,92303
2015-11-05,FIRST GUARANTY BANCSHARES INC,FGBI,15840
2014-11-14,FIBROGEN INC,FGEN,15065
1990-02-28,FUTURE GERMANY FUND INC,FGF,76083
2005-07-27,SUNAMERICA FOCUSED ALPHA GRTH FD,FGF,90798
2020-12-17,F G FINANCIAL GROUP INC,FGF,14607
2022-12-12,F G FINANCIAL GROUP INC NV,FGF,14607
1998-12-01,FRIEDE GOLDMAN INTERNATIONAL INC,FGI,85180
2005-12-23,SUNAMERICA FOCUSED ALPHA LG CAP,FGI,91060
2022-01-25,F G I INDUSTRIES LTD,FGI,22619
2016-08-04,FIRST HAWAIIAN INC,FHB,16253
2021-12-08,FUTURE HEALTH E S G CORP,FHLT,22548
2020-10-23,FOGHORN THERAPEUTICS INC,FHTX,19962
2021-12-20,FOCUS IMPACT ACQUISITION CORP,FIAC,22549
2010-03-24,FIRST INTERSTATE BANCSYSTEM INC,FIBK,93304
2021-08-23,FRONTIER INVESTMENT CORP,FICV,21845
2021-11-19,FINWISE BANCORP,FINW,22301
2022-08-02,FTAI INFRASTRUCTURE INC,FIP,23224
1999-06-25,FINANCIAL INSTITUTIONS INC,FISI,86965
2004-06-10,FIFTH THIRD BANCORP,FITB,34746
2000-02-14,5 B TECHNOLOGIES CORP,FIVE,82834
2012-07-19,FIVE BELOW INC,FIVE,13527
2014-04-04,FIVE 9 INC,FIVN,14596
2018-03-28,HOMOLOGY MEDICINES INC,FIXX,17358
2007-06-12,NATIONAL BEVERAGE CORP,FIZZ,76839
2021-03-29,FRANKLIN WIRELESS CORP,FKWL,10066
1998-10-26,FLEXTRONICS INTERNATIONAL LTD,FLEX,80329
2016-09-28,FLEX LTD,FLEX,80329
2022-08-08,FEUTUNE LIGHT ACQUISITION CORP,FLFV,23264
2021-05-11,FLORA GROWTH CORP,FLGC,21289
2016-09-29,FULGENT GENETICS INC,FLGT,16290
1999-07-01,FIRST LONG ISLAND CORP,FLIC,11006
2022-09-26,FLJ GROUP LTD,FLJ,19080
2005-07-28,FULL HOUSE RESORTS INC,FLL,79490
2021-10-28,FLUENCE ENERGY INC,FLNC,22088
2018-04-16,FLUENT INC,FLNT,92486
2020-08-14,FLUX POWER HOLDINGS INC,FLUX,19624
1999-08-03,1 800 FLOWERS COM INC,FLWS,87162
2004-06-10,FLEXSTEEL INDUSTRIES INC,FLXS,36768
2021-05-26,FLYWIRE CORP,FLYW,21122
2017-05-10,FARMERS & MERCHANTS BANCORP INC,FMAO,16703
2014-05-12,FIRST MID ILLINOIS BANCSHRS INC,FMBH,14653
2019-04-29,FIRST MID BANCSHARES INC,FMBH,14653
2011-09-15,FARMERS NATIONAL BANC CORP,FMNB,13006
1994-02-23,FINISHMASTER INC,FMST,80243
2018-03-05,FNCB BANCORP INC,FNCB,17359
2021-03-19,FINCH THERAPEUTICS GROUP INC,FNCH,20793
2021-12-28,FINGERMOTION INC,FNGR,22551
2017-11-02,FUNKO INC,FNKO,17043
1999-07-14,FIRST NATIONAL LINCOLN CORP ME,FNLC,87067
2008-05-02,FIRST BANCORP INC ME,FNLC,87067
2015-01-30,FIRST NORTHWEST BANCORP,FNWB,15178
2021-11-03,FINWARD BANCORP,FNWD,22302
2007-05-31,AMICUS THERAPEUTICS INC,FOLD,92040
1990-11-29,FONAR CORP,FONR,37154
2021-03-03,FORIAN INC,FORA,20794
1995-06-15,FORWARD INDUSTRIES INC NY,FORD,37381
1990-10-15,FORELAND CORP,FORL,88111
1999-03-09,JETFORM CORP,FORM,79088
2003-06-12,FORMFACTOR INC,FORM,89753
1996-11-27,FORRESTER RESEARCH INC,FORR,84210
1997-10-20,FORMULA SYSTEMS LTD,FORTY,85467
1993-04-08,FOSSIL INC,FOSL,79089
2013-06-06,FOSSIL GROUP INC,FOSL,79089
1991-08-29,FOXMEYER CORP NEW,FOX,76806
1994-11-14,FOXMEYER HEALTH CORP,FOX,17278
1998-11-11,FOX ENTERTAINMENT GROUP INC,FOX,86401
2013-07-01,TWENTY FIRST CENTURY FOX INC,FOX,90442
2019-03-19,FOX CORP,FOX,18421
2013-07-01,TWENTY FIRST CENTURY FOX INC,FOXA,90441
2019-03-19,FOX CORP,FOXA,18420
2013-08-08,FOX FACTORY HOLDING CORP,FOXF,14097
2016-11-18,FLEXSHOPPER INC,FPAY,16458
2019-05-01,FRANKLIN FINANCIAL SERVICES CORP,FRAF,18652
2013-11-15,FIRST BANK,FRBA,14310
1999-07-28,FREESERVE PLC,FREE,87068
2005-12-16,FREESEAS INC,FREE,91023
2020-06-25,WHOLE EARTH BRANDS INC,FREE,18642
1994-05-26,FRESH AMERICA CORP,FRES,80527
2022-05-27,FREIGHT TECHNOLOGIES INC,FRGT,16877
2019-10-15,FREEDOM HOLDING CORP,FRHC,91437
2021-12-27,FORTUNE RISE ACQUISITION CORP,FRLA,22554
1996-06-13,FARALLON COMMUNICATIONS INC,FRLN,83657
2020-08-07,FREELINE THERAPEUTICS HLDGS PLC,FRLN,19627
1999-07-01,FIRST MERCHANTS CORP,FRME,75605
2020-09-16,JFROG LTD,FROG,19656
2014-12-05,F R P HOLDINGS INC,FRPH,10443
2007-01-18,FORCE PROTECTION INC,FRPT,91735
2014-11-07,FRESHPET INC,FRPT,15067
2001-06-04,FRESH BRANDS INC,FRSH,12253
2014-05-02,PAPA MURPHYS HOLDINGS INC,FRSH,14654
2021-09-22,FRESHWORKS INC,FRSH,21895
2021-03-31,PRIMIS FINANCIAL CORP,FRST,91622
2017-06-15,FORESIGHT AUTONOMOUS HLDGS LTD,FRSX,16786
2022-09-08,FRESH TRACKS THERAPEUTICS INC,FRTX,79022
2022-08-12,FORZA X1 INC,FRZA,23256
1999-04-26,1ST STATE BANCORP INC,FSBC,86826
2016-07-14,FSB BANCORP INC,FSBC,16170
2021-05-05,FIVE STAR BANCORP,FSBC,21294
2012-07-10,F S BANCORP INC,FSBW,13528
2019-07-17,FIRST SEACOAST BANCORP,FSEA,18837
2008-10-07,FIRST SAVINGS FINANCIAL GRP INC,FSFG,92809
2006-11-17,FIRST SOLAR INC,FSLR,91611
1998-05-15,FOSTER L B CO,FSTR,37402
2015-06-02,FIRSTSERVICE CORP NEW,FSV,15336
2015-05-15,FORTRESS TRANS AND INFR INV LLC,FTAI,15351
2022-11-11,FTAI AVIATION LTD,FTAI,15351
2021-04-28,F T C SOLAR INC,FTCI,21051
2018-10-01,FRONTDOOR INC,FTDR,18064
1999-03-08,FUEL TECH N V,FTEK,79586
2006-10-02,FUEL TECH INC,FTEK,79586
2017-06-12,FUTURE FINTECH GROUP INC,FTFT,93069
2020-07-31,FATHOM HOLDINGS INC,FTHM,19555
2022-04-08,FUTURETECH II ACQUISITION CORP,FTII,23024
2009-11-18,FORTINET INC,FTNT,93132
2019-07-18,FULCRUM THERAPEUTICS INC,FULC,18838
1999-07-01,FULTON FINANCIAL CORP PA,FULT,88197
1992-09-02,FIRST UNITED CORP,FUNC,77889
1995-05-18,ALL SEASONS GLOBAL FUND INC,FUND,10207
1996-11-07,ROYCE GLOBAL TRUST INC,FUND,10207
1999-05-10,ROYCE FOCUS TRUST INC,FUND,10207
2015-03-09,SPROTT FOCUS TRUST INC,FUND,10207
2016-10-11,FIRST U S BANCSHARES INC,FUSB,88384
1994-05-12,FUSION SYSTEMS CORP,FUSN,80530
2000-04-13,FUSION NETWORKS HOLDINGS INC,FUSN,80454
2020-06-26,FUSION PHARMACEUTICALS INC,FUSN,19475
2019-10-17,FUTU HOLDINGS LTD,FUTU,18466
2017-09-21,ARCIMOTO INC,FUV,16927
2018-09-14,FVCBANKCORP INC,FVCB,18115
2021-09-22,FIRST WAVE BIOPHARMA INC,FWBI,16377
2017-01-25,LIBERTY MEDIA CORP 3RD NEW,FWONA,13757
2017-01-25,LIBERTY MEDIA CORP 3RD NEW,FWONK,14811
1998-08-27,FORWARD AIR CORP,FWRD,79841
2021-10-01,FIRST WATCH RESTAURANT GROUP INC,FWRG,22204
2019-04-18,FIRST NATIONAL CORP VA,FXNC,18554
1991-07-26,CRITICAL INDUSTRIES INC,FYBR,11782
2021-05-04,FRONTIER COMMUNICATIONS PRINT,FYBR,21297
1993-05-18,G A B BANCORP,GABC,79166
1995-06-06,GERMAN AMERICAN BANCORP,GABC,79166
2006-05-22,GERMAN AMERICAN BANCORP INC,GABC,79166
1999-10-29,GAIAM INC,GAIA,87321
2016-07-15,GAIA INC,GAIA,87321
2005-06-23,GLADSTONE INVESTMENT CORP,GAIN,90729
1999-02-26,GALILEO TECHNOLOGY LTD,GALT,85182
2012-03-23,GALECTIN THERAPEUTICS INC,GALT,13324
2021-07-23,GAMBLING COM GROUP LTD,GAMB,21716
2021-05-07,GOLDEN ARROW MERGER CORP,GAMC,21298
1992-09-14,CASINO AMERICA INC,GAME,77897
1994-01-25,GAMETEK INC,GAME,80123
2009-09-25,SHANDA GAMES LTD,GAME,93042
2021-06-17,ENGINE MEDIA HOLDINGS INC,GAME,21541
2021-10-19,ENGINE GAMING & MEDIA INC,GAME,21541
2001-02-01,GARAN INC,GAN,32096
2005-07-25,GAINSCO INC,GAN,10822
2020-05-05,G A N LTD,GAN,19398
2021-03-18,GAIN THERAPEUTICS INC,GANX,20796
1993-09-30,AMERICAN RESOURCES DEL INC,GASS,79587
1998-12-21,AMERICAN RESOURCES OFFSHORE INC,GASS,79587
2005-10-06,STEALTHGAS INC,GASS,90950
1993-12-08,GATEWAY 2000 INC,GATE,79973
1997-10-10,ZYCAD CORP,GATE,84153
2021-11-22,MARBLEGATE ACQUISITION CORP,GATE,22303
1996-11-29,GREATER BAY BANCORP,GBBK,83974
2022-06-16,GLOBAL BLOCKCHAIN ACQ CORP,GBBK,23183
2010-04-15,GOLUB CAPITAL B D C INC,GBDC,93352
2020-06-12,GENERATION BIO CO,GBIO,19476
2021-03-16,GREENBROOK T M S INC,GBNH,20797
2021-01-13,GENERATIONS BANCORP N Y INC,GBNY,20427
1999-07-08,GREENE COUNTY BANCORP INC,GCBC,87069
2020-11-18,G C M GROSVENOR INC,GCMG,18360
2004-10-28,G M H COMMUNITIES TRUST,GCT,90378
2022-08-18,GIGACLOUD TECHNOLOGY INC,GCT,23316
2022-03-14,GLUCOTRACK INC,GCTK,22561
1999-09-16,GARDEN COM INC,GDEN,87232
2015-08-04,GOLDEN ENTERTAINMENT INC,GDEN,86578
2021-08-27,NEXTERS INC,GDEV,21847
2022-01-13,GARDINER HEALTHCARE ACQ CORP,GDNR,22650
2020-09-23,GOODRX HOLDINGS INC,GDRX,19679
2016-11-02,G D S HOLDINGS LTD,GDS,16461
2022-04-14,GOLDENSTONE ACQUISITION LTD,GDST,23025
2020-03-06,GRID DYNAMICS HOLDINGS INC,GDYN,18192
1999-03-10,GOLF ENTERTAINMENT INC,GECC,76998
2016-11-04,GREAT ELM CAPITAL CORP,GECC,16403
2001-05-18,GLOBAL POWER EQUIPMENT GROUP INC,GEG,88987
2020-12-29,GREAT ELM GROUP INC,GEG,86990
2001-02-01,GENRAD INC,GEN,62260
2010-12-06,GENON ENERGY INC,GEN,88992
2015-02-03,GENESIS HEALTHCARE INC,GEN,92020
2022-11-08,GEN DIGITAL INC,GEN,75607
1994-09-06,GENOME THERAPEUTICS CORP,GENE,24548
2004-04-14,OSCIENT PHARMACEUTICALS CORP,GENE,24548
2005-09-02,GENETIC TECHNOLOGIES LTD,GENE,90899
2012-10-01,GEOSPACE TECHNOLOGIES CORP,GEOS,85567
1996-07-31,GERON CORP,GERN,83756
2011-02-09,GEVO INC,GEVO,12579
2021-09-29,GUARDFORCE AI CO LTD,GFAI,21931
2021-10-28,GLOBALFOUNDRIES INC,GFS,22206
2000-07-24,GRUPO FINANCIERO GALICIA S A,GGAL,88442
1995-07-03,GRIFFIN GAMING & ENTMT INC,GGE,76482
2011-05-16,GUGGENHEIM ENHANCED EQTY STR FD,GGE,89981
2022-03-23,GREEN GIANT INC,GGE,12310
2004-05-06,GEOGLOBAL RESOURCES INC,GGR,90163
2022-04-05,GOGORO INC,GGR,23029
2018-10-04,GUARDANT HEALTH INC,GH,18135
2022-03-04,GORES HOLDINGS IX INC,GHIX,22898
2021-06-25,G H RESEARCH PLC,GHRS,21542
1992-10-19,G H S INC,GHSI,10390
2019-04-05,GUARDION HEALTH SCIENCES INC,GHSI,18555
2007-12-14,GULFSTREAM INTERNATIONAL GRP INC,GIA,92484
2021-11-04,GIGCAPITAL5 INC,GIA,22384
1997-04-04,GULF ISLAND FABRICATION INC,GIFI,84737
2000-02-18,GIGAMEDIA LTD,GIGM,87608
2004-06-10,G III APPAREL GROUP INC,GIII,75905
1992-01-22,GILEAD SCIENCES INC,GILD,77274
2006-04-26,GILAT SATELLITE NETWORKS LTD,GILT,78971
2021-10-04,GENERATION INCOME PROPERTIES INC,GIPR,22207
2018-08-08,GREENLAND ACQUISITION CORP,GLAC,18047
1994-04-14,CHARIOT ENTERTAINMENT INC,GLAD,10993
2001-08-24,GLADSTONE CAPITAL CORP,GLAD,89103
1996-02-08,GLOBE BUSINESS RESOURCES INC,GLBE,83137
2021-05-12,GLOBAL E ONLINE LTD,GLBE,21301
2010-11-26,GLOBUS MARITIME LTD,GLBS,12397
2001-06-22,GLEN BURNIE BANCORP,GLBZ,89022
2006-12-27,GREAT LAKES DREDGE & DOCK CORP,GLDD,91665
2021-12-23,GLOBALINK INVESTMENT INC,GLLI,22556
2014-03-13,GALMED PHARMACEUTICALS LTD,GLMD,14540
2002-12-12,GOLAR L N G LTD,GLNG,89618
2015-05-14,GALAPAGOS NV,GLPG,15373
2013-11-04,GAMING & LEISURE PROPERTIES INC,GLPI,14252
2007-05-24,GREENLIGHT CAPITAL RE LTD,GLRE,92041
2020-09-25,GREENWICH LIFESCIENCES INC,GLSI,19831
2022-11-10,GLOBAL STAR ACQUISITION INC,GLST,23511
2020-10-29,GALECTO INC,GLTO,19965
2021-06-24,MONTE ROSA THERAPEUTICS INC,GLUE,21543
1991-06-13,GLYCOMED INC,GLYC,76700
2014-01-10,GLYCOMIMETICS INC,GLYC,14431
2019-07-18,GENMAB A S,GMAB,18839
2020-04-14,ESPORTS ENTERTAINMENT GROUP INC,GMBL,19348
2018-10-26,GAMIDA CELL LTD,GMDA,18197
2022-02-22,AETHERIUM ACQUISITION CORP,GMFI,22775
2022-03-17,GOLDEN MATRIX GROUP INC,GMGI,22899
2007-03-23,STREETTRACKS INDEX SHARES FUNDS,GMM,91879
2007-08-01,SPDR INDEX SHARES FUNDS,GMM,91879
2019-03-27,GENFIT S A,GNFT,18468
2019-04-18,GREENLANE HOLDINGS INC,GNLN,18556
2018-03-29,GENPREX INC,GNPX,17360
1999-02-08,GENESYS MICROCHIP INC,GNSS,85825
2002-02-14,GENESIS MICROCHIP INC DEL,GNSS,85825
2019-10-23,L R A D CORP,GNSS,87053
2020-01-21,GENASYS INC,GNSS,87053
1991-12-17,GENTA INC,GNTA,77180
2021-12-15,GENENTA SCIENCE S P A,GNTA,22557
1999-07-01,GENTEX CORP,GNTX,38659
1999-11-18,DISNEY WALT CO,GO,87436
2019-06-20,GROCERY OUTLET HOLDING CORP,GO,18735
1990-03-30,GOLDEN OIL CO DEL,GOCO,11190
2020-07-15,GOHEALTH INC,GOCO,19500
2020-12-22,CANOO INC,GOEV,18558
2015-04-01,GOLDEN OCEAN GROUP LTD,GOGL,84566
1996-08-30,GLOBAL ONE DIST & MER INC,GOGO,83867
2013-06-21,GOGO INC,GOGO,13956
2003-08-13,GLADSTONE COMMERCIAL CORP,GOOD,89823
2004-08-19,GOOGLE INC,GOOG,90319
2014-04-03,GOOGLE INC,GOOG,14542
2015-10-05,ALPHABET INC,GOOG,14542
2014-04-03,GOOGLE INC,GOOGL,90319
2015-10-05,ALPHABET INC,GOOGL,90319
2019-02-08,GOSSAMER BIO INC,GOSS,18377
2020-09-25,GEOVAX LABS INC,GOVX,19832
2001-10-01,GEORGIA PACIFIC CORP,GP,23915
2020-08-28,GREENPOWER MOTOR CO INC,GP,19629
2015-08-21,GLOBAL PARTNER ACQ CORP,GPAC,15639
2021-03-04,GLOBAL PARTNER ACQ CORP II,GPAC,20805
2004-01-27,GOVERNMENT PROPERTIES TRUST INC,GPP,89987
2015-06-26,GREEN PLAINS PARTNERS LP,GPP,15427
2006-03-15,GREEN PLAINS RENEWABLE ENERGY IN,GPRE,91161
2014-05-19,GREEN PLAINS INC,GPRE,91161
2002-09-16,GEN PROBE INC NEW,GPRO,89502
2014-06-26,GOPRO INC,GPRO,14694
2021-12-02,GRAB HOLDINGS LTD,GRAB,22558
2021-01-08,GRACELL BIOTECHNOLOGIES INC,GRCL,20428
2021-09-15,GREENIDGE GENERATION HLDGS INC,GREE,21889
2011-06-02,GRIFOLS S A,GRFS,12886
1997-11-12,GRISTEDES SLOANS INC,GRI,55589
1999-10-21,GRISTEDES FOODS INC,GRI,55589
2008-05-09,ALPS E T F TRUST,GRI,92644
1993-11-26,GRAND TOYS INTERNATIONAL INC,GRIN,79836
2004-09-15,GRAND TOYS INTERNATIONAL LTD,GRIN,90320
2018-06-18,GRINDROD SHIPPING HOLDINGS LTD,GRIN,17884
2018-06-13,GREENPRO CAPITAL CORP,GRNQ,17885
2021-06-17,GROM SOCIAL ENTERPRISES INC,GROM,21546
1990-07-11,N A I C GROWTH FUND INC,GROW,76398
1996-06-03,U S GLOBAL INVESTORS INC,GROW,91287
2021-06-25,GRAPHITE BIO INC,GRPH,21547
2011-11-04,GROUPON INC,GRPN,13108
2022-07-14,GORILLA TECHNOLOGY GROUP INC,GRRR,23226
1998-01-09,GART SPORTS CO,GRTS,85729
2018-09-28,GRITSTONE ONCOLOGY INC,GRTS,18116
2021-05-14,GRITSTONE BIO INC,GRTS,18116
2019-11-07,GALERA THERAPEUTICS INC,GRTX,19072
2005-02-08,GRAVITY CO LTD,GRVY,90595
2019-12-02,GROWGENERATION CORP,GRWG,19137
1999-07-01,GREAT SOUTHERN BANCORP INC,GSBC,75906
2010-02-11,OLD MUTUAL GLOBAL SHARES TRUST,GSD,93250
2015-11-12,WISDOMTREE TRUST,GSD,17642
2022-10-17,GLOBAL SYSTEMS DYNAMICS INC,GSD,21932
2018-04-27,GOOSEHEAD INSURANCE INC,GSHD,17688
2007-03-29,G S I TECHNOLOGY INC,GSIT,91901
2009-07-30,GLOBE SPECIALTY METALS INC,GSM,92983
2015-12-24,FERROGLOBE PLC,GSM,15862
2022-06-22,GOLDEN SUN EDUCATION GROUP LTD,GSUN,23184
2002-01-02,GOODYEAR TIRE & RUBBER CO,GT,16432
2021-12-17,GLOBAL TECHNOLOGY ACQ CORP I,GTAC,22559
2021-02-11,G T BIOPHARMA INC,GTBP,29744
2009-11-20,GLOBAL DEFENSE TECHNOL & SYS INC,GTEC,93135
2019-10-29,GREENLAND TECH HLDG CORP,GTEC,18047
2020-06-19,GENETRON HOLDINGS LTD,GTH,19477
2017-05-17,G1 THERAPEUTICS INC,GTHX,16705
1990-06-22,GOOD TIMES RESTAURANTS INC,GTIM,76360
2021-10-14,GITLAB INC,GTLB,22084
2018-10-01,GARRETT MOTION INC,GTX,18065
2011-06-30,GULF RESOURCES INC,GURE,78091
2001-03-01,GOLDFIELD CORP,GV,32299
1999-01-27,G S E SYSTEMS INC,GVP,81869
2022-07-22,GREENWAVE TECH SOLUTIONS INC,GWAV,23227
2016-04-28,GLOBAL WATER RESOURCES INC,GWRS,16008
2004-06-10,GYRODYNE COMPANY AMERICA INC,GYRO,40468
2015-09-01,GYRODYNE LLC,GYRO,15653
1995-06-21,HAWAIIAN AIRLINES INC NEW,HA,81666
2002-09-03,HAWAIIAN HOLDINGS INC,HA,81666
2001-01-29,HANMI FINANCIAL CORP,HAFC,88865
2022-01-31,HEALTHCARE AI ACQUISITION CORP,HAIA,22654
1997-10-30,HAIN FOOD GROUP INC,HAIN,80167
2000-05-31,HAIN CELESTIAL GROUP INC,HAIN,80167
1994-01-03,HALLMARK CAPITAL CORP,HALL,80129
2006-10-06,HALLMARK FINANCIAL SERVICES INC,HALL,75985
1992-10-28,HA LO INDUSTRIES INC,HALO,78032
2007-05-10,HALOZYME THERAPEUTICS INC,HALO,90436
2019-02-08,HARPOON THERAPEUTICS INC,HARP,18401
1999-06-23,HASBRO INC,HAS,52978
2007-03-20,HAYNES INTERNATIONAL INC,HAYN,91902
1999-07-01,HUNTINGTON BANCSHARES INC,HBAN,42906
2008-10-03,HOME BANCORP INC,HBCP,92810
2000-12-07,HARVARD BIOSCIENCE INC,HBIO,88839
2001-12-20,HORIZON BANCORP IND,HBNC,11565
2018-05-08,HORIZON BANCORP INC,HBNC,11565
2019-10-11,H B T FINANCIAL INC,HBT,19012
2019-07-25,HEALTH CATALYST INC,HCAT,18789
2020-08-28,HARBOR CUSTOM DEVELOPMENT INC,HCDI,19631
2008-01-31,HACKETT GROUP INC,HCKT,86048
1998-03-20,HANOVER CAPITAL MTG HLDGS INC,HCM,85909
2016-03-17,HUTCHISON CHINA MEDITECH LTD,HCM,15969
2021-05-14,HUTCHMED CHINA LTD,HCM,15969
2022-03-14,H C M ACQUISITION CORP,HCMA,22900
2002-01-02,HEALTH CARE PPTY INVS INC,HCP,67598
2007-09-12,H C P INC,HCP,67598
2021-12-09,HASHICORP INC,HCP,22424
2004-06-10,HEALTHCARE SERVICES GROUP INC,HCSG,41292
2021-10-13,HEALTHCARE TRIANGLE INC,HCTI,22209
2021-11-19,HENNESSY CAPITAL INV CORP VI,HCVI,22305
2021-07-20,HCW BIOLOGICS INC,HCWB,21721
1994-11-01,HUDSON TECHNOLOGIES INC,HDSN,81084
1999-09-29,MPATH INTERACTIVE INC,HEAR,86860
2000-01-31,HEARME INC,HEAR,86860
2000-03-30,HEARME,HEAR,86860
2014-04-14,PARAMETRIC SOUND CORP,HEAR,13328
2014-05-28,TURTLE BEACH CORP,HEAR,13328
2006-01-31,H & E EQUIPMENT SERVICES INC,HEES,91080
1994-02-17,HELEN OF TROY LTD,HELE,41452
2019-07-23,HEPION PHARMACEUTICALS INC,HEPA,15219
2021-07-01,D MARKET ELCTRNCS SRVCS & TRDNG,HEPS,21722
2010-12-22,HOME FEDERAL BANCORP INC LA,HFBL,12487
2018-08-23,H F FOODS GROUP INC,HFFG,16922
1998-01-09,HERITAGE FINANCIAL CORP WA,HFWA,85731
2020-08-31,HERITAGE GLOBAL INC,HGBL,78988
2021-11-11,H H G CAPITAL CORP,HHGC,22308
1993-11-04,HARTE HANKS COMMS INC NEW,HHS,79903
1998-05-06,HARTE HANKS INC,HHS,79903
1996-10-11,HIBBETT SPORTING GOODS INC,HIBB,84084
2007-02-12,HIBBETT SPORTS INC,HIBB,84084
2004-06-10,HINGHAM INSTITUTION FOR SVGS MA,HIFS,12189
1999-09-07,HIGHWAY HOLDINGS LTD,HIHO,84314
2006-03-31,HIMAX TECHNOLOGIES INC,HIMX,91163
2021-06-02,HIGH TIDE INC,HITI,21552
2014-03-28,AEROHIVE NETWORKS INC,HIVE,14498
2021-09-14,HIVE BLOCKCHAIN TECHNOLOGIES LTD,HIVE,21724
1995-05-23,HARMONIC LIGHTWAVES INC,HLIT,81621
1999-04-01,HARMONIC INC,HLIT,81621
2021-07-15,HILLMAN SOLUTIONS CORP,HLMN,20153
2017-03-01,HAMILTON LANE INC,HLNE,16632
1998-07-06,HOLOPHANE CORP,HLP,79700
1992-03-02,HEALTHSOURCE INC,HLTH,75850
1999-02-11,HEALTHEON CORP,HLTH,86721
1999-11-15,HEALTHEON WEBMD CORP,HLTH,86721
2000-09-15,WEBMD CORP,HLTH,86721
2005-10-20,EMDEON CORP,HLTH,86721
2007-05-21,H L T H CORP,HLTH,86721
2015-04-17,NOBILIS HEALTH CORP,HLTH,15324
2021-09-24,CUE HEALTH INC,HLTH,21933
2022-04-29,HILLEVAX INC,HLVX,23032
1994-06-30,H M N FINANCIAL INC,HMNF,80633
2012-02-10,HOMESTREET INC,HMST,13278
2014-04-28,HENNESSY ADVISORS INC,HNNA,14599
2010-05-21,HALLADOR ENERGY CO,HNRG,47723
2021-05-05,HONEST COMPANY INC,HNST,21118
2022-05-11,HANOVER BANCORP INC,HNVR,23110
2002-06-27,HOOKER FURNITURE CORP,HOFT,89416
2021-09-21,HOOKER FURNISHINGS CORP,HOFT,89416
2020-07-02,HALL OF FAME RESORT & ENT CO,HOFV,17361
1995-10-16,HOLLINGER INTERNATIONAL INC,HOLI,80504
2008-08-01,H L S SYSTEMS INTERNATIONAL LTD,HOLI,92769
2009-07-20,HOLLYSYS AUTOMATION TECHNLGS LTD,HOLI,92769
1991-09-20,HOLOPAK TECHNOLOGIES INC,HOLO,76844
2022-09-19,MICROCLOUD HOLOGRAM INC,HOLO,21720
1990-03-01,HOLOGIC INC,HOLX,76095
1998-12-01,HONEYWELL INC,HON,18374
1999-12-02,HONEYWELL INTERNATIONAL INC,HON,10145
2016-06-30,HARBORONE BANCORP INC,HONE,16097
2019-08-15,HARBORONE BANCORP INC NEW,HONE,16097
2021-07-29,ROBINHOOD MARKETS INC,HOOD,21723
1995-08-17,REDHOOK ALE BREWERY INC,HOOK,82176
2008-07-11,CRAFT BREWERS ALLIANCE INC,HOOK,82176
2012-01-12,CRAFT BREW ALLIANCE INC,HOOK,82176
2019-04-18,HOOKIPA PHARMA INC,HOOK,18559
2016-08-01,HOPE BANCORP INC,HOPE,85741
2019-02-15,HOTH THERAPEUTICS INC,HOTH,18402
2022-01-07,HOUR LOOP INC,HOUR,22659
2021-04-30,WEREWOLF THERAPEUTICS INC,HOWL,21060
2022-08-30,HEMPACCO CO INC,HPCO,23271
1997-12-01,HOLLYWOOD PARK INC NEW,HPK,42140
2020-08-24,HIGHPEAK ENERGY INC,HPK,19632
2019-09-11,HIREQUEST INC,HQI,17875
2014-07-31,HEALTHEQUITY INC,HQY,14803
1991-12-24,HARMONY PRODUCTS INC,HRMY,77221
2020-08-19,HARMONY BIOSCIENCES HLDGS INC,HRMY,19635
2019-01-02,HARROW HEALTH INC,HROW,13796
2014-01-23,HERON THERAPEUTICS INC,HRTX,11636
2010-10-29,HORIZON TECHNOLOGY FINANCE CORP,HRZN,12355
2022-06-15,HEART TEST LABORATORIES INC,HSCS,23185
2018-04-11,HELIUS MEDICAL TECHNOLOGIES INC,HSDT,17690
1995-11-03,SCHEIN HENRY INC,HSIC,82581
1999-04-27,HEIDRICK & STRUGGLES INTL INC,HSII,86827
2012-04-30,HUDSON GLOBAL INC,HSON,89698
1991-11-18,HEIST C H CORP,HST,41444
2006-04-18,HOST HOTELS & RESORTS INC,HST,46703
2000-04-11,HEALTHSTREAM INC,HSTM,88167
2012-07-11,HOMETRUST BANCSHARES INC,HTBI,13534
1998-07-30,HERITAGE COMMERCE CORP,HTBK,86302
2022-02-10,HEARTCORE ENTERPRISES INC,HTCR,22776
2010-03-26,CHINA LODGING GROUP LTD,HTHT,93306
2018-06-15,HUAZHU GROUP LTD,HTHT,93306
2022-07-13,H WORLD GROUP LTD,HTHT,93306
2004-06-10,HEARTLAND EXPRESS INC,HTLD,10812
2003-05-15,HEARTLAND FINANCIAL USA INC,HTLF,89736
2020-12-10,FUSION FUEL GREEN PLC,HTOO,17966
