DATE,COMNAM,TICKER,PERMNO
2002-01-02,BECTON DICKINSON & CO,BDX,39642
2002-10-03,BEARINGPOINT INC,BE,88910
2018-07-25,BLOOM ENERGY CORP,BE,17949
2017-05-18,BRIGHT SCHOLAR ED HLDGS LTD,BEDU,16739
2020-08-13,K E HOLDINGS INC,BEKE,19598
2001-08-24,FRANKLIN RESOURCES INC,BEN,37584
2005-03-29,S & P 500 COVERED CALL FUND INC,BEP,90627
2013-06-11,BROOKFIELD RENEW ENERGY PTNRS LP,BEP,14009
2016-05-10,BROOKFIELD RENEWABLE PARTNERS LP,BEP,14009
2020-07-30,BROOKFIELD RENEWABLE CORP,BEPC,19514
1995-08-11,BUREAU ELECTRONIC PUBG INC,BEPI,82159
2012-10-04,BERRY PLASTICS GROUP INC,BERY,13604
2017-04-13,BERRY GLOBAL GROUP INC,BERY,13604
1994-07-25,BEST PRODUCTS INC NEW,BEST,80735
1997-09-30,BEST SOFTWARE INC,BEST,85360
2008-02-14,SHINER INTERNATIONAL INC,BEST,92553
2019-02-19,BEST INC,BEST,16940
1991-05-09,BROWN FORMAN CORP,BF,29938
1991-05-09,BROWN FORMAN CORP,BF,29946
2000-06-07,B A S F AG,BF,88279
2002-01-02,BROWN FORMAN CORP,BF,29938
2002-01-02,BROWN FORMAN CORP,BF,29946
2002-01-02,B A S F AG,BF,88279
2004-06-10,BROWN FORMAN CORP,BF,29938
2004-06-10,BROWN FORMAN CORP,BF,29946
2004-06-10,B A S F AG,BF,88279
2004-07-01,BROWN FORMAN CORP,BF,29938
2004-07-01,BROWN FORMAN CORP,BF,29946
2004-07-27,BROWN FORMAN CORP,BF,29938
2004-07-27,BROWN FORMAN CORP,BF,29946
2014-01-08,BROWN FORMAN CORP,BF,29938
2014-01-08,BROWN FORMAN CORP,BF,29946
2014-03-06,BROWN FORMAN CORP,BF,29938
2014-03-06,BROWN FORMAN CORP,BF,29946
2022-02-04,BATTERY FUTURE ACQ CORP,BFAC,22874
1998-07-27,BRIGHT HORIZONS FAMILY SOL INC,BFAM,85531
2013-01-25,BRIGHT HORIZONS FAM SOL INC NEW,BFAM,13739
2022-04-04,BREAD FINANCIAL HOLDINGS INC,BFH,89002
2001-07-27,BLACKROCK MUN INCOME TR,BFK,89050
1998-10-30,BLUEFLY INC,BFLY,85204
2021-02-16,BUTTERFLY NETWORK INC,BFLY,19533
1993-08-19,SAUL CENTERS INC,BFS,79558
1997-07-21,B F X HOSPITALITY GROUP INC,BFX,19677
2001-07-27,BLACKROCK CALIF MUN INCOME TR,BFZ,89049
2001-08-02,BUNGE LTD,BG,89138
2012-09-26,BLACKSTONE GSO STRATEGIC CR FUND,BGB,13570
2020-12-21,BLACKSTONE STRATEGIC CREDIT FUND,BGB,13570
2006-08-04,BUCKEYE G P HOLDINGS L P,BGH,91410
2012-10-26,BABSON CAP GLB SH DUR HI YLD FD,BGH,13601
2016-09-12,BARINGS GLOBAL SH DUR HI YLD FD,BGH,13601
1991-11-21,BANGOR HYDRO ELECTRIC CO,BGR,16599
2004-12-23,BLACKROCK GLOBAL ENERGY & RES TR,BGR,90495
2009-03-19,BLACKROCK ENERGY & RESOURCES TR,BGR,90495
2007-05-23,B & G FOODS INC NEW,BGS,91977
2014-10-27,B G STAFFING INC,BGSF,14951
2021-02-09,B G S F INC,BGSF,14951
1990-12-20,BLACKSTONE STRATEGIC TERM TRUST,BGT,75610
1992-06-23,BLACKROCK STRATEGIC TERM TR INC,BGT,75610
2004-08-26,BLACKROCK GLOBAL FLTG RATE INC,BGT,90302
2009-03-13,BLACKROCK FLOATING RATE INC TR,BGT,90302
2011-01-27,BLACKSTONE GSO LG SHT CR INC FD,BGX,12516
2020-12-21,BLACKSTONE LG SHT CR INC FD,BGX,12516
1999-12-08,BRITISH ENERGY PLC,BGY,87460
2007-05-25,BLACKROCK INTERNTL GRTH & INC TR,BGY,91978
2017-06-12,BLACKROCK ENHANCED INTL DIV TR,BGY,91978
1995-12-13,BRISTOL HOTEL CO,BH,82769
1998-07-31,BRISTOL HOTELS & RESORTS INC,BH,82769
2010-04-09,BIGLARI HOLDINGS INC,BH,26607
2018-05-01,BIGLARI HOLDINGS INC,BH,17677
2018-05-01,BIGLARI HOLDINGS INC,BH,26607
2020-02-28,BIGLARI HOLDINGS INC,BH,17677
2020-02-28,BIGLARI HOLDINGS INC,BH,26607
2018-07-16,BAUSCH HEALTH COMPANIES INC,BHC,80307
1990-10-23,BENCHMARK ELECTRONICS INC,BHE,76224
2021-06-24,BRIGHT HEALTH GROUP INC,BHG,21369
2021-09-30,BENSON HILL INC,BHIL,20552
2001-11-28,BLACKROCK CORE BOND TRUST,BHK,89221
2005-10-25,BERKSHIRE HILLS BANCORP INC,BHLB,88280
2000-10-30,B H P LTD,BHP,75039
2001-06-29,B H P BILLITON LTD,BHP,75039
2018-12-18,B H P GROUP LTD,BHP,75039
2018-04-24,BRAEMAR HOTELS & RESORTS INC,BHR,14268
2002-04-26,BLACKROCK VIRGINIA MUNI BD TR,BHV,89358
2017-05-04,BIOHAVEN PHARM HOLDING CO LTD,BHVN,16751
2022-10-04,BIOHAVEN LTD,BHVN,23395
2006-08-18,BIG LOTS INC,BIG,67467
2021-03-26,BLACKROCK INNOVATION & GROWTH TR,BIGZ,20674
1996-08-05,BILLING INFORMATION CONCEPTS COR,BILL,83734
1998-03-09,BILLING CONCEPTS CORP,BILL,83734
2019-12-12,BILL COM HOLDINGS,BILL,19084
1998-05-01,BIO RAD LABORATORIES INC,BIO,61508
1998-05-01,BIO RAD LABORATORIES INC,BIO,61516
2001-07-02,BIO RAD LABORATORIES INC,BIO,61508
2001-07-02,BIO RAD LABORATORIES INC,BIO,61516
2002-01-02,BIO RAD LABORATORIES INC,BIO,61508
2002-01-02,BIO RAD LABORATORIES INC,BIO,61516
2004-06-10,BIO RAD LABORATORIES INC,BIO,61508
2004-06-10,BIO RAD LABORATORIES INC,BIO,61516
2008-10-24,BIO RAD LABORATORIES INC,BIO,61508
2008-10-24,BIO RAD LABORATORIES INC,BIO,61516
2010-12-29,BIO RAD LABORATORIES INC,BIO,61508
2010-12-29,BIO RAD LABORATORIES INC,BIO,61516
2008-01-31,BROOKFIELD INFRASTRUC PARTNER LP,BIP,92550
2020-03-31,BROOKFIELD INFRASTRUCTURE CORP,BIPC,19284
2003-02-25,BIO IMAGING TECHNOLOGIES INC,BIT,77683
2013-02-26,BLACKROCK MULTI SECTOR INCOME TR,BIT,13765
1997-07-29,B J S WHOLESALE CLUB INC,BJ,85232
2018-06-28,B J S WHOLESALE CLUB HLDGS INC,BJ,17864
2002-01-02,BANK NEW YORK INC,BK,49656
2007-07-02,BANK OF NEW YORK MELLON CORP,BK,49656
2005-11-22,BROOKDALE SENIOR LIVING INC,BKD,90988
1993-06-17,BROCK EXPLORATION CORP,BKE,19394
1997-05-14,BUCKLE INC,BKE,77584
2001-02-01,BLACK HILLS CORP,BKH,61946
2021-10-18,BAKKT HOLDINGS INC,BKKT,20179
1993-02-19,BLACKROCK INVEST QLTY MUNI TR IN,BKN,78936
2021-09-10,BLACKSKY TECHNOLOGY INC,BKSY,19114
1992-06-23,BLACKROCK INCOME TRUST INC,BKT,75331
2011-01-28,BANKUNITED INC,BKU,12515
2022-05-06,BAUSCH & LOMB CORP,BLCO,23071
2002-01-02,BALDWIN TECHNOLOGY CO INC,BLD,71538
2015-07-01,TOPBUILD CORP,BLD,15397
2005-06-22,BUILDERS FIRSTSOURCE INC,BLDR,90720
1992-07-01,BRADLEES INC,BLE,77770
1999-09-09,BOLLE INC,BLE,85858
2002-07-26,BLACKROCK MUNICIPAL INCOME TR II,BLE,89459
1992-08-21,BLACKROCK 2001 TERM TRUST INC,BLK,77875
1999-10-01,BLACKROCK INC,BLK,87267
2021-07-16,BLEND LABS INC,BLND,21624
2003-07-29,BLACKROCK LTD DURATION INCOME TR,BLW,89777
1992-09-24,BANCO LATINOAMERICANO DE EXP SA,BLX,77920
2009-07-08,BANCO LATINOAMERICANO DE CO EX S,BLX,77920
2006-03-24,BANCO MACRO BANSUD S A,BMA,91133
2006-08-24,BANCO MACRO S A,BMA,91133
2005-03-29,BLACKROCK HEALTH SCIENCES TRUST,BME,90607
2020-01-29,BLACKROCK HEALTH SCIENCES TR II,BMEZ,19150
2002-01-02,BADGER METER INC,BMI,53110
1991-09-20,BLACKSTONE MUNICPAL TARGET TERM,BMN,76820
1992-06-23,BLACKROCK MUNI TARGET TM TR INC,BMN,76820
2007-09-28,BIMINI CAPITAL MANAGEMENT INC,BMN,90336
2022-10-27,BLACKROCK 2037 MUNI TAR TERM TR,BMN,23460
1994-10-27,BANK MONTREAL QUE,BMO,81284
1995-11-01,BRISTOL MYERS SQUIBB CO,BMY,19393
1998-12-18,BANTA CORP,BN,16890
2022-12-12,BROOKFIELD CORP,BN,85259
2015-08-03,BARNES & NOBLE EDUCATION INC,BNED,15489
2001-07-27,BLACKROCK N J MUN INCOME TR,BNJ,89052
1998-10-29,BUNZL PLC,BNL,86366
2020-09-17,BROADSTONE NET LEASE INC,BNL,19658
2022-12-14,BROOKFIELD REINSURANCE LTD,BNRE,21429
2001-02-01,BROWN & SHARPE MFG CO,BNS,42606
2001-04-30,B N S CO,BNS,42606
2002-06-07,BANK OF NOVA SCOTIA,BNS,89428
2001-07-27,BLACKROCK N Y MUN INCOME TR,BNY,89053
1993-10-27,BEARD COMPANY OKLAHOMA THE,BOC,75330
1997-12-01,BEARD CO NEW,BOC,75330
2022-02-22,BOSTON OMAHA CORP,BOC,16779
1991-10-17,BIO DYNE CORP,BODY,77206
2010-10-15,BODY CENTRAL CORP,BODY,12349
2021-06-28,BEACHBODY CO INC,BODY,20365
2005-05-26,BLACKROCK GLOBAL OPP EQUITY TR,BOE,90675
2017-06-12,BLACKROCK ENHANCED GLOBAL DIV TR,BOE,90675
1991-04-24,BANCORP HAWAII INC,BOH,16548
1997-04-28,PACIFIC CENTURY FINANCIAL CORP,BOH,16548
2002-04-29,BANK OF HAWAII CORP,BOH,16548
1994-04-08,LACROSSE FOOTWEAR INC,BOOT,80434
2014-10-30,BOOT BARN HOLDINGS INC,BOOT,14953
1994-03-10,BORROR CORP,BORR,80309
2019-07-31,BORR DRILLING LTD,BORR,18827
2021-12-16,BOWLERO CORP,BOWL,20998
1996-09-18,B O C GROUP PLC,BOX,83980
2010-10-28,SEACUBE CONTAINER LEASING LTD,BOX,12342
2015-01-23,BOX INC,BOX,15145
1998-09-01,BRITISH PETROLEUM PLC,BP,29890
2000-08-01,B P AMOCO PLC,BP,29890
2001-05-01,B P PLC,BP,29890
2001-06-01,B P PRUDHOE BAY ROYALTY TRUST,BPT,75622
2001-08-24,BURLINGTON RESOURCES INC,BR,75333
2007-04-02,BROADRIDGE FINANCIAL SOLUTNS INC,BR,91849
2019-10-17,BELLRING BRANDS INC,BRBR,18967
2022-03-11,BELLRING BRANDS INC NEW,BRBR,22812
1990-11-02,BAROID CORP NEW,BRC,76499
1999-05-18,BRADY CORP,BRC,18973
1990-07-17,BRISTOL RESEARCH CORP,BRCC,76036
2022-02-10,B R C INC,BRCC,22811
2000-04-19,BRIDGE TECHNOLOGY INC,BRDG,88150
2021-07-16,BRIDGE INVESTMENT GP HLDGS INC,BRDG,21598
2009-12-10,B R F BRASIL FOODS S A,BRFS,88673
2013-05-01,B R F S A,BRFS,88673
1996-05-09,BERKSHIRE HATHAWAY INC DEL,BRK,17778
1996-05-09,BERKSHIRE HATHAWAY INC DEL,BRK,83443
2002-01-02,BERKSHIRE HATHAWAY INC DEL,BRK,17778
2002-01-02,BERKSHIRE HATHAWAY INC DEL,BRK,83443
2004-06-10,BERKSHIRE HATHAWAY INC DEL,BRK,17778
2004-06-10,BERKSHIRE HATHAWAY INC DEL,BRK,83443
2016-12-19,BERKSHIRE HATHAWAY INC DEL,BRK,17778
2016-12-19,BERKSHIRE HATHAWAY INC DEL,BRK,83443
2021-04-05,BERKSHIRE HATHAWAY INC DEL,BRK,17778
2021-04-05,BERKSHIRE HATHAWAY INC DEL,BRK,83443
1999-04-29,BROWN & BROWN INC,BRO,63467
2021-09-15,DUTCH BROS INC,BROS,21890
2021-06-25,BRIGHTSPIRE CAPITAL INC,BRSP,17287
1998-08-03,B R T REALTY TRUST,BRT,56856
2017-03-17,B R T APARTMENTS CORP,BRT,56856
1999-11-15,BROADWING INC,BRW,47677
2004-02-12,BRISTOL WEST HOLDINGS INC,BRW,90039
2021-06-07,SABA CAPITAL INCOME & OPP FUND,BRW,77460
2013-10-30,BRIXMOR PROPERTY GROUP INC,BRX,14181
2012-04-12,BANCO SANTANDER CHILE NEW,BSAC,84386
2009-10-07,BANCO SANTANDER BRASIL S A,BSBR,93054
2018-03-26,BRIGHTSPHERE INVESTMENT GRP PLC,BSIG,14985
2019-07-15,BRIGHTSPHERE INVESTMENT GRP INC,BSIG,14985
2010-05-26,BLACKSTONE GSO SR FLTG RT TRM FD,BSL,93370
2020-12-21,BLACKSTONE SR FLTG RT TRM FD,BSL,93370
2005-06-09,B S D MEDICAL CORP DE,BSM,16249
2015-05-01,BLACK STONE MINERALS LP,BSM,15340
2007-04-02,CLAYMORE E T F TRUST,BST,91925
2014-10-29,BLACKROCK SCIENCE & TECH TR,BST,14952
2019-06-26,BLACKROCK SCIENCE & TECH TR II,BSTZ,18739
1992-05-19,BOSTON SCIENTIFIC CORP,BSX,77605
2006-02-24,BLACKROCK LONG TERM MUNI ADV TR,BTA,91106
2021-04-20,B I T MINING LTD,BTCM,14280
2006-03-27,BAYTEX ENERGY TRUST,BTE,91135
2011-01-03,BAYTEX ENERGY CORP,BTE,91135
1994-03-15,B A T INDUSTRIES PLC,BTI,59504
1998-09-08,BRITISH AMERICAN TOBACCO PLC,BTI,59504
1994-08-16,HANCOCK JOHN BK & THRIFT OPPT FD,BTO,80784
2012-12-14,HANCOCK JOHN FINANCIAL OPPTS FD,BTO,80784
1992-06-23,BLACKROCK TARGET TERM TR INC,BTT,75384
2012-08-29,BLACKROCK MUNICIPAL TARGET TM TR,BTT,13539
2016-03-01,BLACKROCK MUNI 2030 TARGET TM TR,BTT,13539
2001-05-23,PEABODY ENERGY CORP,BTU,88991
2017-04-04,PEABODY ENERGY CORP NEW,BTU,16689
1993-02-19,BERLITZ INTERNATIONAL INC NEW,BTZ,78948
2006-12-22,BLACKROCK PFD & EQUITY ADVANT TR,BTZ,91629
2009-11-13,BLACKROCK CREDIT ALL INC TR IV,BTZ,91629
2013-02-11,BLACKROCK CREDIT ALLOC INC TR,BTZ,91629
2002-01-02,ANHEUSER BUSCH COS INC,BUD,59184
2009-09-16,ANHEUSER BUSCH INBEV SA NV,BUD,93013
2011-11-23,BLACKROCK UTILITY & INFRASTR TR,BUI,13076
2017-11-27,BLACKROCK UTIL INFRA & PWR OP TR,BUI,13076
1992-03-19,BURLINGTON INDUSTRIES EQUITY INC,BUR,77465
1994-02-04,BURLINGTON INDUSTRIES INC NEW,BUR,77465
2011-10-27,BURCON NUTRASCIENCE CORP,BUR,13038
2020-10-19,BURFORD CAPITAL LTD,BUR,19927
2013-10-02,BURLINGTON STORES INC,BURL,14182
2012-02-24,BAZAARVOICE INC,BV,13261
2018-06-28,BRIGHTVIEW HOLDINGS INC,BV,17867
2020-10-01,BLUEGREEN VACATIONS HOLDING CORP,BVH,16837
1996-05-15,COMPANIA DE MINAS BV SA,BVN,83445
2000-05-16,BRUSH ENGINEERED MATERIALS INC,BW,55597
2015-07-01,BABCOCK & WILCOX ENTERPRISES INC,BW,15396
1993-08-13,BORG WARNER AUTOMOTIVE INC,BWA,79545
2000-05-22,BORGWARNER INC,BWA,79545
1996-11-07,BOUYGUES OFFSHORE SA,BWG,84158
2012-03-28,LEGG MASON BW GLB INC OPP FD INC,BWG,13296
2018-01-02,BRANDYWINEGLOBAL GL IN OP FD INC,BWG,13296
2015-07-01,B W X TECHNOLOGIES INC,BWXT,10220
2007-06-22,BLACKSTONE GROUP LP,BX,92108
2019-07-01,BLACKSTONE GROUP INC,BX,92108
2021-08-09,BLACKSTONE INC,BX,92108
2004-12-14,BLUELINX HOLDINGS INC,BXC,90496
2013-05-07,BLACKSTONE MORTGAGE TRUST INC,BXMT,62156
2014-12-22,NUVEEN S P 500 BUY WRITE INC FD,BXMX,90389
1997-06-18,BOSTON PROPERTIES INC,BXP,85058
2021-10-28,BLACKSTONE SECURED LENDING FUND,BXSL,22098
1996-11-20,B W A Y CORP,BY,81687
2017-06-30,BYLINE BANCORP INC,BY,16756
1993-10-15,BOYD GAMING CORP,BYD,79758
2002-10-29,BLACKROCK INSURED MUN INC TR,BYM,89534
2022-03-11,BANYAN ACQUISITION CORP,BYN,22923
1994-02-23,BEAZER HOMES USA INC,BZH,80193
1998-12-04,CITIGROUP INC,C,70519
2018-02-01,CORPORACION AMERICA AIRPORTS S A,CAAP,17310
2015-07-01,CABLE ONE INC,CABO,15395
1992-01-10,CACI INTERNATIONAL INC,CACI,20512
2006-12-28,CADENCE FINANCIAL CORP,CADE,87843
2017-04-13,CADENCE BANCORP,CADE,16654
2021-10-29,CADENCE BANK,CADE,85789
1996-12-30,CASCADE CORP,CAE,21726
2009-07-02,C A E INC,CAE,89462
1992-12-18,CAPITOL AMERICAN FINANCIAL CORP,CAF,78795
1999-08-02,MUNIHOLDINGS CALIF INSD FD V INC,CAF,87144
2006-09-28,MORGAN STANLEY CHINA A SHARE FD,CAF,91456
2001-08-01,CONAGRA INC,CAG,56274
2016-11-10,CONAGRA BRANDS INC,CAG,56274
1994-09-07,CARDINAL HEALTH INC,CAH,21371
1992-12-17,CALIFORNIA FEDERAL BANK FSB,CAL,66456
1996-01-02,CAL FED BANCORP INC,CAL,66456
1999-05-04,CONTINENTAL AIRLINES INC,CAL,79640
1999-05-04,CONTINENTAL AIRLINES INC,CAL,79641
2015-05-29,CALERES INC,CAL,10866
2010-03-24,CALIX INC,CALX,93272
2018-07-26,CANGO INC,CANG,17980
2021-06-04,CANO HEALTH INC,CANO,19539
2014-10-06,CROSSAMERICA PARTNERS LP,CAPL,13615
2020-04-03,CARRIER GLOBAL CORP,CARR,19285
1995-02-13,AUTOLEND GROUP INC,CARS,77564
1998-02-13,CAPITAL AUTOMOTIVE REIT SBI,CARS,85806
2017-06-01,CARS COM INC,CARS,16696
2002-01-02,CATERPILLAR INC,CAT,18542
2009-10-16,CATO CORP NEW,CATO,11267
1998-09-01,CHUBB CORP,CB,59192
2016-01-15,CHUBB LTD,CB,79057
2020-03-05,COMPANHIA BRASILEIRA DE DIST,CBD,19287
1996-09-26,COMMERCE BANCORP INC NJ,CBH,86845
2017-06-28,ALLIANZGI CONV & INC 2024 T T FD,CBH,16754
2021-02-01,VIRTUS ALLIANZGI C & I 2024 T T,CBH,16754
2022-06-23,VIRTUS CONV & INCOME 2024 T T FD,CBH,16754
1993-10-28,C B L & ASSOCIATES PPTYS INC,CBL,79777
2021-11-02,C B L & ASSOCIATES PPTYS INC,CBL,22360
2018-03-20,C B R E GROUP INC,CBRE,90199
2002-01-02,CABOT CORP,CBT,46690
1997-12-31,COMMUNITY BANK SYSTEM INC,CBU,86896
1997-08-15,CORT BUSINESS SERVICES CORP,CBZ,82565
2001-03-26,COBALT CORP,CBZ,86350
2006-08-04,CBIZ INC,CBZ,81584
1997-02-03,CIRCUIT CITY STORES INC,CC,47175
2015-07-01,CHEMOURS CO,CC,15398
1998-10-08,CITIGROUP INC,CCI,70519
2001-04-25,CROWN CASTLE INTERNATIONAL CORP,CCI,86339
2014-12-16,CROWN CASTLE INTL CORP NEW,CCI,86339
2022-08-02,CROWN CASTLE INC,CCI,86339
1996-03-14,CAMECO CORP,CCJ,83188
2002-01-02,CROWN CORK & SEAL CO INC,CCK,17726
2003-02-26,CROWN HOLDINGS INC,CCK,17726
1991-11-26,CARNIVAL CRUISE LINES INC,CCL,75154
1994-04-25,CARNIVAL CORP,CCL,75154
1990-02-05,CAREERCOM CORP,CCM,56303
2009-12-11,CONCORD MEDICAL SVCS HLDGS LTD,CCM,93153
2005-11-11,CLEAR CHANNEL OUTDOOR HLDGS INC,CCO,90989
2019-05-02,CLEAR CHANNEL OUTDOOR HLDGS NEW,CCO,90989
1997-10-16,CONCORD COMMUNICATIONS,CCRD,85458
2021-12-29,CORECARD CORP,CCRD,72119
1992-08-04,A C O I INC,CCS,75985
1995-12-27,CASTLE & COOKE INC NEW,CCS,82771
2014-06-18,CENTURY COMMUNITIES INC,CCS,14716
1994-11-04,CLEAR CHANNEL COMMUNICATIONS INC,CCU,24046
2008-09-02,COMPANIA CERVECERIAS UNIDAS S A,CCU,77928
2018-04-26,CERIDIAN H C M HOLDING INC,CDAY,17700
1990-04-18,COEUR D ALENE MINES CORP ID,CDE,24441
2013-05-17,COEUR MINING INC,CDE,24441
1994-08-12,CONSOLIDATED PAPERS INC,CDP,26586
2003-10-24,CEDAR SHOPPING CENTERS INC,CDR,10952
2011-11-10,CEDAR REALTY TRUST INC,CDR,10952
2021-11-04,CADRE HOLDINGS INC,CDRE,22361
1993-08-12,CALIFORNIA ENERGY CO INC,CE,11170
1996-04-03,CALENERGY INC,CE,11170
2002-11-07,CONCORD E F S INC,CE,26332
2005-01-21,CELANESE CORP DEL,CE,90520
1995-06-30,CENTRAL EUROPEAN EQUITY FUND INC,CEE,76083
2003-10-30,CENTRAL EUROPE & RUSSIA FUND INC,CEE,76083
2013-04-29,CENTRAL EUROPE RUSSIA & TURK FD,CEE,76083
2017-08-01,CENTRAL & EASTERN EUROPE FD INC,CEE,76083
2017-11-29,CONSOL ENERGY INC NEW,CEIX,17039
1997-01-07,CHEMFIRST INC,CEM,84382
2005-07-05,CHEMTURA CORP,CEM,38420
2010-06-25,CLEARBRIDGE ENERGY MLP FUND INC,CEM,93415
2018-10-22,CLEARBRIDGE MLP & MIDSTR FD INC,CEM,93415
2018-02-02,CENTRAL PUERTO S A,CEPU,17286
1991-03-18,COLLINS FOODS INC,CF,56354
1991-11-15,CAROLINA FINANCIAL CORP,CF,11248
1993-07-28,CRESTAR FINANCIAL CORP,CF,79354
1999-12-06,CHARTER ONE FINANCIAL INC,CF,10725
2005-08-11,C F INDUSTRIES HOLDINGS INC,CF,90829
2014-09-24,CITIZENS FINANCIAL GROUP INC,CFG,14889
1997-08-14,CULLEN FROST BANKERS INC,CFR,27888
1993-11-04,CORNERSTONE NATURAL GAS INC,CGA,68910
1999-10-06,CORUS GROUP PLC,CGA,75386
2009-03-09,CHINA GREEN AGRICULTURE INC,CGA,92897
2021-04-15,CENTERRA GOLD INC,CGAU,20913
2015-05-21,COMMUNITY HEALTHCARE TR INC,CHCT,15343
1990-08-15,CHURCH & DWIGHT INC,CHD,23393
1998-09-01,CHEMED CORP,CHE,64194
2004-05-18,CHEMED CORP NEW,CHE,64194
2013-11-13,CHEGG INC,CHGG,14273
1992-11-04,CARTER HAWLEY HALE STORES INC,CHH,78063
1996-11-04,CHOICE HOTELS HOLDINGS INC,CHH,84019
1997-10-16,CHOICE HOTELS INTERNATIONAL INC,CHH,85517
2013-10-04,CHERRY HILL MORTGAGE INVEST CORP,CHMI,14183
1992-07-10,CHINA FUND INC,CHN,77776
2021-03-01,CHARGEPOINT HOLDINGS INC,CHPT,18937
1997-12-10,CHAUS BERNARD INC,CHS,69809
2001-04-11,CHICOS FAS INC,CHS,78963
2002-01-02,CHART HOUSE ENTERPRISES INC,CHT,75815
2003-07-18,CHUNGHWA TELECOM CO LTD,CHT,89778
2019-06-14,CHEWY INC,CHWY,18727
1998-09-01,C I G N A CORP,CI,64186
2011-11-09,CIGNA CORP,CI,64186
2018-12-21,CIGNA CORP NEW,CI,64186
1994-04-14,CITIZENS INC,CIA,23799
1997-02-07,CIENA CORP,CIEN,84519
2002-01-02,COLONIAL INTER HIGH INCOME FD,CIF,75336
2007-07-02,M F S INTERMEDIATE HIGH INC FUND,CIF,75336
1996-08-16,CONSOLIDATED CIGAR HOLDINGS INC,CIG,83819
2007-06-12,COMPANHIA ENERGETICA DE MINAS GC,CIG,92118
1990-08-16,C I I FINANCIAL INC,CII,76097
2004-04-28,CAPITAL & INC STRATEGIES FD INC,CII,90103
2006-10-02,BLACKROCK CAPITAL & INC STRAT FD,CII,90103
2008-02-22,BLACKROCK ENHANCED CAP & INC FD,CII,90103
2001-08-24,C I M HIGH YIELD SECURITIES,CIM,75212
2007-11-16,CHIMERA INVESTMENT CORP,CIM,92385
2021-11-10,C I & T INC,CINT,22418
2000-12-06,COMPUTERIZED THERMAL IMAGING INC,CIO,88849
2008-02-13,ASIA SPECIAL SITUATION ACQ CORP,CIO,92584
2014-04-15,CITY OFFICE REIT INC,CIO,14559
2021-10-05,C I O N INVESTMENT CORP,CION,22099
2014-09-17,CIVITAS SOLUTIONS INC,CIVI,14890
2021-11-02,CIVITAS RESOURCES INC,CIVI,13116
1998-09-01,COLGATE PALMOLIVE CO,CL,18729
1993-12-22,COLUMBUS REALTY TRUST,CLB,80077
1998-07-10,CORE LABORATORIES NV,CLB,82656
2010-04-16,CHATHAM LODGING TRUST,CLDT,93314
2002-01-02,CLEVELAND CLIFFS INC,CLF,27422
2008-10-15,CLIFFS NATURAL RESOURCES INC,CLF,27422
2017-08-25,CLEVELAND CLIFFS INC NEW,CLF,27422
1997-09-22,MUNIHOLDINGS CALIFORNIA IN FD IN,CLH,85338
2008-12-15,CLEAN HARBORS INC,CLH,11809
1998-09-02,CELLULAR COMMUNICATIONS PR INC N,CLPR,77361
2017-02-10,CLIPPER REALTY INC,CLPR,16577
1998-07-01,CELESTICA INC,CLS,86115
2021-02-01,CLARIVATE PLC,CLVT,18723
2000-05-25,CLEARWORKS NET INC,CLW,88209
2008-12-17,CLEARWATER PAPER CORP,CLW,92854
2002-01-02,CLOROX CO,CLX,46578
1993-01-05,COLES MYER LTD,CM,75387
2006-07-10,CANADIAN IMPERIAL BANK COMMERCE,CM,85636
1991-04-02,COMERICA INC,CMA,25081
2002-01-02,COMMERCIAL METALS CO,CMC,30680
2014-05-08,CHEETAH MOBILE INC,CMCM,14618
2006-01-26,CHIPOTLE MEXICAN GRILL INC,CMG,91068
2006-10-13,CHIPOTLE MEXICAN GRILL INC,CMG,91518
2009-12-22,CHIPOTLE MEXICAN GRILL INC,CMG,91068
1996-05-06,COMPLETE MANAGEMENT INC,CMI,82682
1999-03-12,C M I CORP OKLA,CMI,48282
2003-12-10,CUMMINS INC,CMI,41080
1994-10-24,COMPREHENSIVE CARE CORP,CMP,25583
2003-12-12,COMPASS MINERALS INTL INC,CMP,89952
1990-03-15,COMSTOCK RESOURCES INC,CMRE,11644
2010-11-04,COSTAMARE INC,CMRE,12391
2002-01-02,C M S ENERGY CORP,CMS,23229
2021-11-03,CLAROS MORTGAGE TRUST INC,CMTG,22362
2001-08-24,COLONIAL MUNICIPAL INCOME TRUST,CMU,71722
2007-07-02,M F S HIGH YIELD MUNICIPAL TRUST,CMU,71722
1998-09-01,C N A FINANCIAL CORP,CNA,47626
1998-09-01,CONSECO INC,CNC,86976
2003-10-16,CENTENE CORP DEL,CNC,89269
2010-03-23,INDEXIQ E T F TRUST,CNDA,93288
2021-10-22,CONCORD ACQUISITION CORP II,CNDA,22100
2021-12-27,CONCORD ACQUISITION CORP III,CNDB,22447
1997-04-29,CNF TRANSPORTATION INC,CNF,41929
2000-12-08,C N F INC,CNF,41929
2018-11-07,CNFINANCE HOLDINGS LTD,CNF,18223
2013-09-30,C N H INDUSTRIAL N V,CNHI,14144
1996-12-02,CANADIAN NATIONAL RAILWAY CO,CNI,84181
2007-04-24,CINEMARK HOLDINGS INC,CNK,91915
1991-06-21,CONTINENTAL MEDICAL SYSTEMS INC,CNM,10827
1999-11-17,COLONIAL NEW YORK INSD MUN FD,CNM,87435
2021-07-23,CORE & MAIN INC,CNM,21607
